Location,Crop,Rainfall,Temperature,Humidity,Date,Crop_Price
Guntur,Maize,977,30,55,Nov-20,60.91
Guntur,Maize,1006,33,70,Nov-20,58.48
Guntur,Maize,947,22,54,Nov-20,57.91
Guntur,Maize,1185,24,64,Nov-20,56.76
Guntur,Maize,984,20,60,Nov-20,57.45
Guntur,Maize,870,33,61,Dec-20,55.82
Guntur,Maize,754,35,68,Dec-20,57.09
Guntur,Maize,880,24,65,Dec-20,57.43
Guntur,Maize,963,21,50,Dec-20,58.61
Guntur,Maize,1119,25,62,Dec-20,59.75
Guntur,Maize,1028,26,69,Jan-21,61.35
Guntur,Maize,684,24,69,Jan-21,57.21
Guntur,Maize,770,28,60,Jan-21,58.77
Guntur,Maize,1123,33,67,Jan-21,58.78
Guntur,Maize,991,28,68,Jan-21,61.09
Guntur,Maize,926,35,59,Feb-21,57.11
Guntur,Maize,1189,25,60,Feb-21,58.56
Guntur,Maize,1122,27,62,Feb-21,59.84
Guntur,Maize,892,22,68,Feb-21,58.19
Guntur,Maize,858,26,66,Feb-21,58.43
Guntur,Maize,672,33,54,Mar-21,55.65
Guntur,Maize,1125,34,53,Mar-21,58.59
Guntur,Maize,999,20,66,Mar-21,55.76
Guntur,Maize,657,31,68,Mar-21,58.07
Guntur,Maize,611,29,70,Mar-21,53.71
Guntur,Maize,891,33,70,Apr-21,57.84
Guntur,Maize,813,24,62,Apr-21,58.98
Guntur,Maize,1092,27,66,Apr-21,53.97
Guntur,Maize,772,22,52,Apr-21,58.36
Guntur,Maize,979,22,66,Apr-21,56.7
Guntur,Maize,634,23,64,May-21,53.77
Guntur,Maize,895,32,67,May-21,53.07
Guntur,Maize,961,21,59,May-21,52.21
Guntur,Maize,917,21,53,May-21,53.74
Guntur,Maize,1022,24,59,May-21,51.18
Guntur,Maize,1036,32,69,Jun-21,55.11
Guntur,Maize,1069,25,69,Jun-21,56.09
Guntur,Maize,666,32,55,Jun-21,56.93
Guntur,Maize,994,30,60,Jun-21,58.12
Guntur,Maize,1197,21,58,Jun-21,52.87
Guntur,Maize,850,30,65,Jul-21,58.33
Guntur,Maize,1118,28,56,Jul-21,54.59
Guntur,Maize,1014,26,55,Jul-21,53.93
Guntur,Maize,783,26,60,Jul-21,56.85
Guntur,Maize,1114,32,50,Jul-21,56.61
Guntur,Maize,927,35,67,Aug-21,57.78
Guntur,Maize,727,27,70,Aug-21,57.42
Guntur,Maize,804,23,67,Aug-21,56.92
Guntur,Maize,808,22,57,Aug-21,59.5
Guntur,Maize,702,33,67,Aug-21,58.58
Guntur,Maize,1187,35,66,Sep-21,59.83
Guntur,Maize,753,20,64,Sep-21,56.36
Guntur,Maize,941,33,59,Sep-21,58.3
Guntur,Maize,663,33,58,Sep-21,58.41
Guntur,Maize,1022,25,69,Sep-21,59.06
Guntur,Maize,701,21,70,Oct-21,59.89
Guntur,Maize,1124,23,70,Oct-21,60.57
Guntur,Maize,686,21,66,Oct-21,59.02
Guntur,Maize,863,28,69,Oct-21,58.67
Guntur,Maize,1163,35,69,Oct-21,58.81
Guntur,Maize,719,30,63,Nov-21,58.54
Guntur,Maize,1092,32,60,Nov-21,59.37
Guntur,Maize,867,26,64,Nov-21,59.78
Guntur,Maize,789,35,55,Nov-21,58.1
Guntur,Maize,845,27,70,Nov-21,60
Guntur,Maize,1118,32,57,Dec-21,57.85
Guntur,Maize,825,21,57,Dec-21,57.64
Guntur,Maize,1126,27,55,Dec-21,58.46
Guntur,Maize,990,26,61,Dec-21,56.35
Guntur,Maize,1109,21,55,Dec-21,58.26
Guntur,Maize,626,25,69,Jan-22,55.81
Guntur,Maize,902,20,57,Jan-22,58.82
Guntur,Maize,1159,20,66,Jan-22,56.34
Guntur,Maize,696,23,63,Jan-22,61.21
Guntur,Maize,1113,32,58,Jan-22,59.81
Guntur,Maize,976,29,52,Feb-22,57.33
Guntur,Maize,1075,21,57,Feb-22,61.2
Guntur,Maize,621,28,52,Feb-22,60.03
Guntur,Maize,631,25,51,Feb-22,58.54
Guntur,Maize,1065,28,61,Feb-22,61.12
Guntur,Maize,643,33,70,Mar-22,58.19
Guntur,Maize,979,27,51,Mar-22,53.31
Guntur,Maize,650,22,57,Mar-22,57.24
Guntur,Maize,839,34,62,Mar-22,54.7
Guntur,Maize,1013,35,53,Mar-22,54.97
Guntur,Maize,957,34,61,Apr-22,55.32
Guntur,Maize,1176,28,69,Apr-22,52.36
Guntur,Maize,827,20,64,Apr-22,54.73
Guntur,Maize,718,33,62,Apr-22,54.49
Guntur,Maize,1068,25,55,Apr-22,54.82
Guntur,Maize,688,21,68,May-22,54.23
Guntur,Maize,669,25,61,May-22,54.19
Guntur,Maize,745,29,62,May-22,53.71
Guntur,Maize,1117,27,58,May-22,55
Guntur,Maize,622,27,54,May-22,57.14
Guntur,Maize,799,34,66,Jun-22,55.71
Guntur,Maize,673,20,64,Jun-22,54.64
Guntur,Maize,707,30,52,Jun-22,54.79
Guntur,Maize,1197,26,61,Jun-22,57.05
Guntur,Maize,781,33,56,Jun-22,54.73
Guntur,Maize,995,30,55,Jul-22,56.66
Guntur,Maize,877,33,59,Jul-22,55.36
Guntur,Maize,672,27,69,Jul-22,55.71
Guntur,Maize,881,33,55,Jul-22,54.84
Guntur,Maize,844,23,54,Jul-22,54.99
Guntur,Maize,932,29,55,Aug-22,55.5
Guntur,Maize,1013,27,69,Aug-22,57.68
Guntur,Maize,916,35,70,Aug-22,56.28
Guntur,Maize,1194,29,57,Aug-22,58.24
Guntur,Maize,672,28,69,Aug-22,57.26
Guntur,Maize,986,29,55,Sep-22,62
Guntur,Maize,1052,29,56,Sep-22,58.98
Guntur,Maize,1128,28,56,Sep-22,59.68
Guntur,Maize,1158,30,62,Sep-22,58.94
Guntur,Maize,1178,33,54,Sep-22,58.36
Guntur,Maize,960,26,66,Oct-22,59.34
Guntur,Maize,1077,26,66,Oct-22,58.41
Guntur,Maize,1151,24,51,Oct-22,59.41
Guntur,Maize,658,24,64,Oct-22,58.51
Guntur,Maize,1094,27,62,Oct-22,59.18
Guntur,Maize,916,31,54,Nov-22,57.75
Guntur,Maize,1063,26,65,Nov-22,60.83
Guntur,Maize,660,21,64,Nov-22,62.05
Guntur,Maize,707,35,68,Nov-22,60.03
Guntur,Maize,855,20,57,Nov-22,59.12
Guntur,Maize,900,20,68,Dec-22,61.17
Guntur,Maize,945,20,67,Dec-22,58.54
Guntur,Maize,1039,32,68,Dec-22,60.45
Guntur,Maize,1086,26,59,Dec-22,57.91
Guntur,Maize,683,23,55,Dec-22,59.85
Guntur,Maize,1134,24,56,Jan-23,59.89
Guntur,Maize,612,20,65,Jan-23,57.1
Guntur,Maize,725,26,63,Jan-23,57.74
Guntur,Maize,712,22,62,Jan-23,56.27
Guntur,Maize,891,21,56,Jan-23,56.23
Guntur,Maize,875,35,69,Feb-23,59.08
Guntur,Maize,1058,24,53,Feb-23,60.13
Guntur,Maize,826,24,55,Feb-23,57.49
Guntur,Maize,956,28,53,Feb-23,57.23
Guntur,Maize,1029,32,63,Feb-23,57.03
Guntur,Maize,874,34,64,Mar-23,54.18
Guntur,Maize,866,24,53,Mar-23,55.35
Guntur,Maize,1016,24,51,Mar-23,56.91
Guntur,Maize,602,26,53,Mar-23,56.61
Guntur,Maize,788,34,52,Mar-23,58.23
Guntur,Maize,1002,29,55,Apr-23,56.49
Guntur,Maize,757,24,58,Apr-23,56.75
Guntur,Maize,760,32,69,Apr-23,57.48
Guntur,Maize,964,28,54,Apr-23,59.03
Guntur,Maize,813,21,63,Apr-23,52.89
Guntur,Maize,883,28,55,May-23,53.84
Guntur,Maize,917,22,52,May-23,53.57
Guntur,Maize,868,33,52,May-23,54.95
Guntur,Maize,747,26,58,May-23,53.49
Guntur,Maize,679,25,55,May-23,54.21
Guntur,Maize,1179,23,70,Jun-23,56.25
Guntur,Maize,903,31,51,Jun-23,56.48
Guntur,Maize,918,21,66,Jun-23,55.7
Guntur,Maize,1197,24,55,Jun-23,55.88
Guntur,Maize,1011,25,65,Jun-23,56.04
Guntur,Maize,1036,23,54,Jul-23,56.84
Guntur,Maize,1178,31,58,Jul-23,55.9
Guntur,Maize,1184,23,67,Jul-23,56.26
Guntur,Maize,727,33,58,Jul-23,56.3
Guntur,Maize,1168,31,53,Jul-23,55.58
Guntur,Maize,1199,28,65,Aug-23,58.89
Guntur,Maize,1195,27,64,Aug-23,56.82
Guntur,Maize,1033,29,63,Aug-23,60.22
Guntur,Maize,1186,29,54,Aug-23,56.23
Guntur,Maize,731,20,63,Aug-23,57.33
Guntur,Maize,1066,31,64,Sep-23,57.88
Guntur,Maize,1030,28,56,Sep-23,59.59
Guntur,Maize,930,24,58,Sep-23,62.35
Guntur,Maize,630,32,70,Sep-23,58.7
Guntur,Maize,1120,26,69,Sep-23,60.96
Guntur,Maize,1124,29,59,Oct-23,59.1
Guntur,Maize,612,29,60,Oct-23,57.49
Guntur,Maize,1197,35,62,Oct-23,58.22
Guntur,Maize,844,29,68,Oct-23,61.15
Guntur,Maize,1142,23,68,Oct-23,61.37
Guntur,Maize,700,29,58,Nov-23,59.23
Guntur,Maize,733,33,58,Nov-23,60.44
Guntur,Maize,1184,26,61,Nov-23,61.8
Guntur,Maize,687,26,67,Nov-23,58.61
Guntur,Maize,1194,35,58,Nov-23,61.38
Guntur,Maize,1200,26,56,Dec-23,58.99
Guntur,Maize,870,21,53,Dec-23,57.29
Guntur,Maize,691,20,58,Dec-23,57.14
Guntur,Maize,1115,29,53,Dec-23,57.95
Guntur,Maize,631,23,53,Dec-23,59.5
Guntur,Rice,1751,29,74,Jan-19,115
Guntur,Rice,1641,24,87,Jan-19,137.5
Guntur,Rice,1695,35,81,Jan-19,140.4
Guntur,Rice,1504,30,87,Jan-19,136.8
Guntur,Rice,1604,32,83,Jan-19,142.4
Guntur,Rice,1689,34,85,Feb-19,110.8
Guntur,Rice,1703,26,71,Feb-19,127.1
Guntur,Rice,1817,31,70,Feb-19,126.8
Guntur,Rice,1984,20,84,Feb-19,122.9
Guntur,Rice,1633,36,86,Feb-19,152.4
Guntur,Rice,1522,25,87,Mar-19,102.6
Guntur,Rice,1561,36,78,Mar-19,87.9
Guntur,Rice,1944,22,85,Mar-19,104.9
Guntur,Rice,1559,31,83,Mar-19,89.2
Guntur,Rice,1503,31,72,Mar-19,95.1
Guntur,Rice,1654,21,77,Apr-19,86.7
Guntur,Rice,1545,33,78,Apr-19,77.5
Guntur,Rice,1622,36,90,Apr-19,69.5
Guntur,Rice,1500,30,82,Apr-19,65.7
Guntur,Rice,1690,34,75,Apr-19,62.7
Guntur,Rice,1904,32,85,May-19,101.4
Guntur,Rice,1776,29,79,May-19,97
Guntur,Rice,1906,21,79,May-19,104.2
Guntur,Rice,1544,32,71,May-19,113.5
Guntur,Rice,1507,27,81,May-19,112.9
Guntur,Rice,1724,27,71,Jun-19,85.1
Guntur,Rice,1713,35,88,Jun-19,90.4
Guntur,Rice,1867,31,87,Jun-19,95
Guntur,Rice,1770,27,88,Jun-19,82.4
Guntur,Rice,1547,25,74,Jun-19,96.5
Guntur,Rice,2000,33,77,Jul-19,98.1
Guntur,Rice,1890,29,80,Jul-19,98.6
Guntur,Rice,1986,30,70,Jul-19,94
Guntur,Rice,1756,31,78,Jul-19,101
Guntur,Rice,1723,32,75,Jul-19,89.4
Guntur,Rice,1908,27,71,Aug-19,107.3
Guntur,Rice,1979,23,80,Aug-19,128.3
Guntur,Rice,1766,20,83,Aug-19,125
Guntur,Rice,1567,33,73,Aug-19,123.7
Guntur,Rice,1557,30,76,Aug-19,102.7
Guntur,Rice,1625,35,75,Sep-19,126.1
Guntur,Rice,1557,35,77,Sep-19,132.3
Guntur,Rice,1911,35,84,Sep-19,142
Guntur,Rice,1985,23,83,Sep-19,133.5
Guntur,Rice,1806,32,71,Sep-19,135.7
Guntur,Rice,1942,26,81,Oct-19,152
Guntur,Rice,1710,28,73,Oct-19,163.4
Guntur,Rice,1589,32,71,Oct-19,143.7
Guntur,Rice,1882,34,83,Oct-19,163.2
Guntur,Rice,1673,27,82,Oct-19,153.9
Guntur,Rice,1884,34,89,Nov-19,138.1
Guntur,Rice,1626,36,81,Nov-19,142.9
Guntur,Rice,1748,24,78,Nov-19,124.8
Guntur,Rice,1605,34,80,Nov-19,130.7
Guntur,Rice,1551,26,85,Nov-19,139.3
Guntur,Rice,1561,29,85,Dec-19,127.9
Guntur,Rice,1681,20,88,Dec-19,117
Guntur,Rice,1999,23,83,Dec-19,121.7
Guntur,Rice,1938,32,78,Dec-19,110
Guntur,Rice,1537,25,76,Dec-19,112.8
Guntur,Rice,1518,29,86,Jan-20,114.5
Guntur,Rice,1987,32,81,Jan-20,143.9
Guntur,Rice,1967,34,77,Jan-20,130.4
Guntur,Rice,1838,32,74,Jan-20,127
Guntur,Rice,1587,28,77,Jan-20,118.3
Guntur,Rice,1726,34,76,Feb-20,143.4
Guntur,Rice,1539,35,70,Feb-20,163.8
Guntur,Rice,1847,25,72,Feb-20,157.5
Guntur,Rice,1791,24,75,Feb-20,134
Guntur,Rice,1565,23,83,Feb-20,154.7
Guntur,Rice,1980,23,81,Mar-20,107.7
Guntur,Rice,1659,36,82,Mar-20,97.5
Guntur,Rice,1688,24,83,Mar-20,92.9
Guntur,Rice,1787,30,79,Mar-20,89.6
Guntur,Rice,1949,24,83,Mar-20,101.3
Guntur,Rice,1549,35,89,Apr-20,62.1
Guntur,Rice,1919,23,71,Apr-20,76.4
Guntur,Rice,1807,25,71,Apr-20,85
Guntur,Rice,1927,29,88,Apr-20,74.9
Guntur,Rice,1728,25,81,Apr-20,68.3
Guntur,Rice,1517,29,78,May-20,101.8
Guntur,Rice,1682,34,75,May-20,98.6
Guntur,Rice,1835,31,90,May-20,98.3
Guntur,Rice,1972,34,86,May-20,110.8
Guntur,Rice,1848,22,73,May-20,89.2
Guntur,Rice,1782,25,84,Jun-20,83.1
Guntur,Rice,1972,30,70,Jun-20,94.9
Guntur,Rice,1644,34,81,Jun-20,90.9
Guntur,Rice,1670,33,82,Jun-20,91
Guntur,Rice,1659,33,84,Jun-20,82.4
Guntur,Rice,1777,24,70,Jul-20,89.2
Guntur,Rice,1588,28,79,Jul-20,102.2
Guntur,Rice,1876,32,87,Jul-20,99.3
Guntur,Rice,1516,21,89,Jul-20,97.5
Guntur,Rice,1792,27,79,Jul-20,99.2
Guntur,Rice,1941,22,89,Aug-20,114.4
Guntur,Rice,1525,27,79,Aug-20,102.4
Guntur,Rice,1642,34,85,Aug-20,114.2
Guntur,Rice,1859,35,88,Aug-20,125.8
Guntur,Rice,1906,36,81,Aug-20,115.4
Guntur,Rice,1557,32,78,Sep-20,138.2
Guntur,Rice,1562,26,88,Sep-20,127.2
Guntur,Rice,1708,26,78,Sep-20,129.4
Guntur,Rice,1828,36,70,Sep-20,137.9
Guntur,Rice,1808,24,77,Sep-20,143
Guntur,Rice,1989,28,75,Oct-20,145.6
Guntur,Rice,1565,34,79,Oct-20,138.1
Guntur,Rice,1990,20,89,Oct-20,154.9
Guntur,Rice,1739,30,84,Oct-20,128.6
Guntur,Rice,1976,27,83,Oct-20,151.4
Guntur,Rice,1871,35,76,Nov-20,135.9
Guntur,Rice,1846,31,74,Nov-20,135
Guntur,Rice,1712,33,87,Nov-20,142.1
Guntur,Rice,1521,26,83,Nov-20,129.7
Guntur,Rice,1620,27,90,Nov-20,129
Guntur,Rice,1852,34,72,Dec-20,135.3
Guntur,Rice,1541,30,72,Dec-20,118.8
Guntur,Rice,1570,28,77,Dec-20,111.9
Guntur,Rice,1670,21,80,Dec-20,110.6
Guntur,Rice,1556,35,70,Dec-20,132.9
Guntur,Rice,1525,31,86,Jan-21,133.3
Guntur,Rice,1754,32,89,Jan-21,140.6
Guntur,Rice,1521,36,82,Jan-21,114.8
Guntur,Rice,1946,28,90,Jan-21,120.2
Guntur,Rice,1814,30,88,Jan-21,123.4
Guntur,Rice,1515,33,77,Feb-21,105.2
Guntur,Rice,1756,32,80,Feb-21,103.4
Guntur,Rice,1985,32,84,Feb-21,142.8
Guntur,Rice,1796,34,85,Feb-21,115
Guntur,Rice,1534,34,77,Feb-21,149
Guntur,Rice,1500,33,74,Mar-21,94.8
Guntur,Rice,1894,22,70,Mar-21,95.2
Guntur,Rice,1710,26,79,Mar-21,102.8
Guntur,Rice,1791,24,86,Mar-21,95.3
Guntur,Rice,1996,36,87,Mar-21,99.7
Guntur,Rice,1810,28,75,Apr-21,74.1
Guntur,Rice,1665,35,86,Apr-21,88.2
Guntur,Rice,1651,26,89,Apr-21,86.7
Guntur,Rice,1754,34,74,Apr-21,80.9
Guntur,Rice,1609,36,74,Apr-21,80.8
Guntur,Rice,1930,27,80,May-21,89.2
Guntur,Rice,1855,24,81,May-21,88.6
Guntur,Rice,1823,28,75,May-21,84.4
Guntur,Rice,1670,22,76,May-21,92.7
Guntur,Rice,1592,24,82,May-21,96.5
Guntur,Rice,1998,27,83,Jun-21,82.6
Guntur,Rice,1961,31,74,Jun-21,87.5
Guntur,Rice,1936,30,89,Jun-21,86.5
Guntur,Rice,1929,25,75,Jun-21,90.4
Guntur,Rice,1812,26,76,Jun-21,81.2
Guntur,Rice,1612,24,78,Jul-21,107.7
Guntur,Rice,1703,30,85,Jul-21,102.2
Guntur,Rice,1842,27,83,Jul-21,93.1
Guntur,Rice,1669,29,78,Jul-21,108
Guntur,Rice,1800,33,74,Jul-21,87.7
Guntur,Rice,1788,35,77,Aug-21,106.9
Guntur,Rice,1875,26,90,Aug-21,114.1
Guntur,Rice,1779,26,84,Aug-21,115.8
Guntur,Rice,1592,21,81,Aug-21,116.5
Guntur,Rice,1626,32,83,Aug-21,120.7
Guntur,Rice,1657,26,72,Sep-21,135.7
Guntur,Rice,1974,30,70,Sep-21,135.4
Guntur,Rice,1657,33,90,Sep-21,129.4
Guntur,Rice,1946,25,80,Sep-21,128.7
Guntur,Rice,1957,24,84,Sep-21,132.9
Guntur,Rice,1907,34,74,Oct-21,127.5
Guntur,Rice,1936,25,70,Oct-21,157.8
Guntur,Rice,1948,21,78,Oct-21,160.7
Guntur,Rice,1521,30,74,Oct-21,154
Guntur,Rice,1514,35,90,Oct-21,157.6
Guntur,Rice,1713,34,72,Nov-21,124.1
Guntur,Rice,1951,31,89,Nov-21,134.7
Guntur,Rice,1814,26,80,Nov-21,123.6
Guntur,Rice,1917,31,82,Nov-21,132.3
Guntur,Rice,1766,35,88,Nov-21,138.8
Guntur,Rice,1973,29,72,Dec-21,107.7
Guntur,Rice,1853,26,85,Dec-21,123.8
Guntur,Rice,1724,28,81,Dec-21,108.7
Guntur,Rice,1671,32,90,Dec-21,123.9
Guntur,Rice,1577,35,71,Dec-21,123.9
Guntur,Rice,1657,30,84,Jan-22,124
Guntur,Rice,1521,30,82,Jan-22,141.7
Guntur,Rice,1685,35,75,Jan-22,133.8
Guntur,Rice,1733,27,83,Jan-22,116.8
Guntur,Rice,1708,29,71,Jan-22,130.2
Guntur,Rice,1938,22,83,Feb-22,124.1
Guntur,Rice,1555,28,76,Feb-22,165.3
Guntur,Rice,1700,35,80,Feb-22,146
Guntur,Rice,1916,21,73,Feb-22,136.9
Guntur,Rice,1540,36,85,Feb-22,123.2
Guntur,Rice,1600,36,87,Mar-22,106.7
Guntur,Rice,1724,28,79,Mar-22,100.5
Guntur,Rice,1951,28,70,Mar-22,90.4
Guntur,Rice,1879,32,86,Mar-22,98.4
Guntur,Rice,1919,29,70,Mar-22,107.5
Guntur,Rice,1897,20,71,Apr-22,78.7
Guntur,Rice,1517,30,84,Apr-22,87
Guntur,Rice,1525,23,81,Apr-22,68.5
Guntur,Rice,1992,26,83,Apr-22,91.1
Guntur,Rice,1835,21,75,Apr-22,81.9
Guntur,Rice,1729,23,73,May-22,99.8
Guntur,Rice,1597,24,85,May-22,91.5
Guntur,Rice,1799,29,80,May-22,84.4
Guntur,Rice,1555,30,81,May-22,112
Guntur,Rice,1702,20,76,May-22,106.5
Guntur,Rice,1964,22,82,Jun-22,87.8
Guntur,Rice,1990,26,70,Jun-22,83
Guntur,Rice,1680,23,85,Jun-22,88.3
Guntur,Rice,1889,22,89,Jun-22,95
Guntur,Rice,1551,34,77,Jun-22,84
Guntur,Rice,1652,36,87,Jul-22,96.9
Guntur,Rice,1541,26,89,Jul-22,94.8
Guntur,Rice,1846,22,73,Jul-22,99
Guntur,Rice,1769,34,70,Jul-22,86.8
Guntur,Rice,1599,30,78,Jul-22,101.9
Guntur,Rice,1983,29,88,Aug-22,111.7
Guntur,Rice,1980,27,83,Aug-22,121.6
Guntur,Rice,1807,35,86,Aug-22,116.4
Guntur,Rice,1527,30,70,Aug-22,110.1
Guntur,Rice,1574,21,89,Aug-22,107.6
Guntur,Rice,1903,34,87,Sep-22,137.2
Guntur,Rice,1921,25,81,Sep-22,128.4
Guntur,Rice,1941,36,83,Sep-22,133.1
Guntur,Rice,1931,35,86,Sep-22,152
Guntur,Rice,1680,33,81,Sep-22,150.9
Guntur,Rice,1925,27,87,Oct-22,132.3
Guntur,Rice,1596,31,70,Oct-22,143.2
Guntur,Rice,1899,24,86,Oct-22,146
Guntur,Rice,1966,30,81,Oct-22,136.8
Guntur,Rice,1671,32,72,Oct-22,128.2
Guntur,Rice,1593,25,79,Nov-22,132.3
Guntur,Rice,1866,26,75,Nov-22,143.4
Guntur,Rice,1956,21,71,Nov-22,131.6
Guntur,Rice,1976,32,84,Nov-22,138.5
Guntur,Rice,1574,27,75,Nov-22,123.9
Guntur,Rice,1637,36,82,Dec-22,119.6
Guntur,Rice,1723,24,78,Dec-22,131.8
Guntur,Rice,1905,20,81,Dec-22,116.4
Guntur,Rice,1802,36,83,Dec-22,113.2
Guntur,Rice,1508,20,85,Dec-22,116.6
Guntur,Rice,1582,26,74,Jan-23,124.1
Guntur,Rice,1841,28,79,Jan-23,127.8
Guntur,Rice,1546,29,75,Jan-23,123.1
Guntur,Rice,1730,34,78,Jan-23,115.9
Guntur,Rice,1622,22,80,Jan-23,122.8
Guntur,Rice,1961,30,88,Feb-23,132.3
Guntur,Rice,1896,32,79,Feb-23,113.2
Guntur,Rice,1786,29,80,Feb-23,119.3
Guntur,Rice,1678,25,81,Feb-23,131.7
Guntur,Rice,1880,36,88,Feb-23,122.8
Guntur,Rice,1812,29,70,Mar-23,92.1
Guntur,Rice,1728,28,70,Mar-23,96.2
Guntur,Rice,1658,25,72,Mar-23,92
Guntur,Rice,1958,20,89,Mar-23,92
Guntur,Rice,1615,27,89,Mar-23,101.7
Guntur,Rice,1859,26,86,Apr-23,87.2
Guntur,Rice,1546,35,78,Apr-23,69.4
Guntur,Rice,1542,30,77,Apr-23,81.1
Guntur,Rice,1692,29,70,Apr-23,79.1
Guntur,Rice,1590,31,79,Apr-23,63.7
Guntur,Rice,1603,28,77,May-23,108.6
Guntur,Rice,1780,27,84,May-23,107.1
Guntur,Rice,1582,32,83,May-23,84.4
Guntur,Rice,1745,22,89,May-23,90
Guntur,Rice,1736,36,75,May-23,103.9
Guntur,Rice,1842,35,77,Jun-23,96.3
Guntur,Rice,1749,28,71,Jun-23,92.6
Guntur,Rice,1555,35,87,Jun-23,83.5
Guntur,Rice,1775,29,80,Jun-23,90.3
Guntur,Rice,1995,34,89,Jun-23,93.3
Guntur,Rice,1778,26,75,Jul-23,99
Guntur,Rice,1769,25,74,Jul-23,105.8
Guntur,Rice,1872,30,74,Jul-23,103.1
Guntur,Rice,1734,20,84,Jul-23,88.4
Guntur,Rice,1689,30,85,Jul-23,102.4
Guntur,Rice,1992,34,86,Aug-23,123.8
Guntur,Rice,1676,22,71,Aug-23,125.3
Guntur,Rice,1616,31,70,Aug-23,116.7
Guntur,Rice,1636,35,71,Aug-23,121.6
Guntur,Rice,1865,35,86,Aug-23,125.3
Guntur,Rice,1745,26,74,Sep-23,132.4
Guntur,Rice,1501,25,76,Sep-23,126.8
Guntur,Rice,1937,26,72,Sep-23,147.9
Guntur,Rice,1776,20,78,Sep-23,133.4
Guntur,Rice,1985,34,70,Sep-23,129.7
Guntur,Rice,1837,26,82,Oct-23,160.2
Guntur,Rice,1963,29,82,Oct-23,146.5
Guntur,Rice,1714,23,74,Oct-23,128.5
Guntur,Rice,1597,24,87,Oct-23,153.7
Guntur,Rice,1950,20,70,Oct-23,135.9
Guntur,Rice,1706,23,74,Nov-23,139.4
Guntur,Rice,1676,23,77,Nov-23,137.2
Guntur,Rice,1641,20,79,Nov-23,140.5
Guntur,Rice,1942,25,83,Nov-23,128.9
Guntur,Rice,1660,27,84,Nov-23,138.6
Guntur,Rice,1843,33,78,Dec-23,125.4
Guntur,Rice,1744,20,74,Dec-23,127.8
Guntur,Rice,1864,33,81,Dec-23,108.4
Guntur,Rice,1612,20,70,Dec-23,117.7
Guntur,Rice,1932,27,88,Dec-23,120.6
Guntur,Sugarcane,1464,20,62,Jan-19,44.4
Guntur,Sugarcane,1378,36,62,Jan-19,47.45
Guntur,Sugarcane,1382,34,75,Jan-19,45.26
Guntur,Sugarcane,1533,24,64,Jan-19,36.49
Guntur,Sugarcane,1453,37,80,Jan-19,48.18
Guntur,Sugarcane,1527,33,78,Feb-19,31.85
Guntur,Sugarcane,1705,21,80,Feb-19,30.22
Guntur,Sugarcane,1660,21,64,Feb-19,32.45
Guntur,Sugarcane,1538,22,61,Feb-19,32.47
Guntur,Sugarcane,1518,26,68,Feb-19,29.82
Guntur,Sugarcane,1426,25,73,Mar-19,30.35
Guntur,Sugarcane,1767,37,75,Mar-19,31.68
Guntur,Sugarcane,1543,35,65,Mar-19,30.25
Guntur,Sugarcane,1662,23,66,Mar-19,31.69
Guntur,Sugarcane,1600,21,60,Mar-19,28.67
Guntur,Sugarcane,1435,38,72,Apr-19,29.58
Guntur,Sugarcane,1747,35,67,Apr-19,30.01
Guntur,Sugarcane,1702,33,79,Apr-19,27.98
Guntur,Sugarcane,1258,36,65,Apr-19,30.34
Guntur,Sugarcane,1349,33,74,Apr-19,27.55
Guntur,Sugarcane,1577,22,61,May-19,31.81
Guntur,Sugarcane,1645,32,62,May-19,32.26
Guntur,Sugarcane,1708,31,67,May-19,27.16
Guntur,Sugarcane,1602,38,74,May-19,32.38
Guntur,Sugarcane,1220,21,61,May-19,31.44
Guntur,Sugarcane,1769,22,79,Jun-19,30.68
Guntur,Sugarcane,1474,25,68,Jun-19,29.34
Guntur,Sugarcane,1423,26,75,Jun-19,29.72
Guntur,Sugarcane,1688,20,78,Jun-19,33.07
Guntur,Sugarcane,1548,33,76,Jun-19,31.55
Guntur,Sugarcane,1423,38,60,Jul-19,34.17
Guntur,Sugarcane,1258,31,71,Jul-19,31.57
Guntur,Sugarcane,1464,36,71,Jul-19,31.91
Guntur,Sugarcane,1712,35,60,Jul-19,30.69
Guntur,Sugarcane,1556,23,60,Jul-19,30.84
Guntur,Sugarcane,1335,24,64,Aug-19,35.4
Guntur,Sugarcane,1689,30,61,Aug-19,33.82
Guntur,Sugarcane,1235,20,68,Aug-19,35.72
Guntur,Sugarcane,1591,28,70,Aug-19,35.14
Guntur,Sugarcane,1588,32,77,Aug-19,32.05
Guntur,Sugarcane,1562,30,67,Sep-19,34.97
Guntur,Sugarcane,1449,33,76,Sep-19,37.06
Guntur,Sugarcane,1552,33,69,Sep-19,34.31
Guntur,Sugarcane,1746,35,63,Sep-19,35.05
Guntur,Sugarcane,1358,22,65,Sep-19,33.79
Guntur,Sugarcane,1614,36,61,Oct-19,32.32
Guntur,Sugarcane,1576,22,75,Oct-19,31.93
Guntur,Sugarcane,1311,30,75,Oct-19,34.41
Guntur,Sugarcane,1609,23,80,Oct-19,34.91
Guntur,Sugarcane,1272,29,60,Oct-19,33.19
Guntur,Sugarcane,1289,20,62,Nov-19,34.61
Guntur,Sugarcane,1205,32,62,Nov-19,31.06
